year,cens,zone_stat,desc_zone,district,area,n_stops,n_lines,avg_distan,tot,tot_F,tot_M,tot_foreig,n_fam,minors,working_age,seniors,tot_500,F_500,tot_M_500,foreign_500,fam_500,minors_500,working_500,seniors_500,stop_coverage,tot_accidents,tot_vehicles_involves,vehicle_categories,n_public_vehicles,public_accidents
2012,2766,77,Falchera,6,82052.8135229,1,3,2.352417302798982,681,388,368,57,317,140.0,469.0,147.0,2097,1161,1046,129,971,380.0,1349.0,478.0,0.001468428781204,0.0,0.0,0,0.0,0.0
2019,2766,77,Falchera,6,82052.8135229,1,4,2.233123689727463,681,370,346,56,307,122.0,454.0,140.0,2043,1085,999,136,933,323.0,1292.0,469.0,0.001468428781204,0.0,0.0,0,0.0,0.0
2012,2767,89,Giardino Colonnetti,2,19031.2006394,0,0,-1.0,206,107,99,32,95,38.0,117.0,51.0,6742,3859,3496,1378,3499,1081.0,4574.0,1700.0,0.0,0.0,0.0,0,0.0,0.0
2019,2767,89,Giardino Colonnetti,2,19031.2006394,0,0,-1.0,212,111,101,39,98,35.0,125.0,52.0,6559,3643,3380,1469,3415,1019.0,4301.0,1703.0,0.0,0.0,0.0,0,0.0,0.0
2012,2768,89,Giardino Colonnetti,2,11955.0934419,2,6,2.324851569126378,276,150,126,27,121,50.0,164.0,62.0,4666,2457,2198,631,2196,676.0,2786.0,1193.0,0.007246376811594,0.0,0.0,0,0.0,0.0
2019,2768,89,Giardino Colonnetti,2,11955.0934419,1,5,2.316142557651991,281,149,132,32,123,57.0,158.0,66.0,4482,2335,2147,701,2164,639.0,2661.0,1182.0,0.00355871886121,0.0,0.0,0,0.0,0.0
2012,2769,89,Giardino Colonnetti,2,30953.8023851,1,2,2.550042408821035,509,269,240,30,227,68.0,301.0,140.0,2766,1483,1272,251,1278,388.0,1587.0,780.0,0.00196463654224,0.0,0.0,0,0.0,0.0
2019,2769,89,Giardino Colonnetti,2,30953.8023851,1,3,2.453668763102725,488,261,227,29,227,54.0,285.0,149.0,2731,1466,1265,314,1262,378.0,1574.0,779.0,0.002049180327869,2.0,3.0,['privato_vettura'],0.0,0.0
2012,2770,89,Giardino Colonnetti,2,53002.1395456,3,5,2.510743567995477,681,637,552,131,491,215.0,705.0,269.0,2231,1460,1271,405,1179,460.0,1648.0,623.0,0.004405286343612,1.0,1.0,['privato_vettura'],0.0,0.0
2019,2770,89,Giardino Colonnetti,2,53002.1395456,2,6,2.610482180293501,681,612,481,167,461,189.0,657.0,247.0,2127,1366,1173,419,1128,419.0,1529.0,591.0,0.002936857562408,3.0,6.0,['privato_vettura'],0.0,0.0
2012,2771,89,Giardino Colonnetti,2,11645.0779135,0,0,-1.0,131,65,66,7,58,16.0,82.0,33.0,2493,1296,1197,387,1094,389.0,1617.0,487.0,0.0,0.0,0.0,0,0.0,0.0
2019,2771,89,Giardino Colonnetti,2,11645.0779135,0,0,-1.0,122,63,59,19,55,19.0,74.0,29.0,2300,1195,1105,341,1073,354.0,1437.0,509.0,0.0,0.0,0.0,0,0.0,0.0
2012,2772,89,Giardino Colonnetti,2,13811.9299505,0,0,-1.0,108,58,50,27,55,11.0,70.0,27.0,3945,2327,2126,672,1941,723.0,2789.0,941.0,0.0,0.0,0.0,0,0.0,0.0
2019,2772,89,Giardino Colonnetti,2,13811.9299505,0,0,-1.0,103,55,48,26,55,14.0,61.0,28.0,3762,2199,1975,679,1885,664.0,2583.0,927.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2773,89,Giardino Colonnetti,2,18012.1250398,0,0,-1.0,377,190,187,86,166,54.0,254.0,69.0,3298,1814,1709,583,1599,547.0,2249.0,727.0,0.0,0.0,0.0,0,0.0,0.0
2019,2773,89,Giardino Colonnetti,2,18012.1250398,0,0,-1.0,359,186,173,63,168,57.0,219.0,83.0,3088,1693,1572,549,1572,455.0,2036.0,774.0,0.0,1.0,5.0,['privato_vettura'],0.0,0.0
2012,2774,89,Giardino Colonnetti,2,19298.6822461,1,2,2.653519932145886,114,60,54,22,52,14.0,75.0,25.0,3473,1923,1775,643,1726,547.0,2329.0,822.0,0.008771929824561,0.0,0.0,0,0.0,0.0
2019,2774,89,Giardino Colonnetti,2,19298.6822461,1,2,2.751362683438155,105,58,47,13,50,17.0,66.0,22.0,3237,1772,1642,611,1697,466.0,2107.0,841.0,0.00952380952381,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2775,89,Giardino Colonnetti,2,28198.9188463,0,0,-1.0,210,111,99,17,90,37.0,113.0,60.0,3722,1980,1734,514,1714,554.0,2191.0,969.0,0.0,0.0,0.0,0,0.0,0.0
2019,2775,89,Giardino Colonnetti,2,28198.9188463,0,0,-1.0,184,91,93,23,79,23.0,105.0,56.0,3633,1915,1718,571,1683,559.0,2148.0,926.0,0.0,0.0,0.0,0,0.0,0.0
2012,2776,90,Borgata Mirafiori,2,36191.7442805,2,4,2.625954198473282,681,505,475,93,456,163.0,657.0,160.0,4091,2517,2336,476,2293,681.0,2988.0,1184.0,0.002936857562408,0.0,0.0,0,0.0,0.0
2019,2776,90,Borgata Mirafiori,2,36191.7442805,2,3,2.775052410901468,681,480,416,75,445,128.0,593.0,175.0,4022,2414,2192,508,2252,589.0,2754.0,1263.0,0.002936857562408,2.0,2.0,['privato_vettura'],0.0,0.0
2012,2777,90,Borgata Mirafiori,2,37342.5890872,0,0,-1.0,422,228,194,24,198,63.0,233.0,126.0,5033,3000,2705,459,2686,840.0,3432.0,1433.0,0.0,0.0,0.0,0,0.0,0.0
2019,2777,90,Borgata Mirafiori,2,37342.5890872,0,0,-1.0,478,255,223,45,233,76.0,272.0,130.0,4963,2852,2585,469,2664,734.0,3183.0,1520.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2778,90,Borgata Mirafiori,2,61945.7651706,3,4,2.657336726039016,681,542,458,108,461,150.0,655.0,195.0,5369,3161,2874,548,2890,877.0,3685.0,1473.0,0.004405286343612,0.0,0.0,0,0.0,0.0
2019,2778,90,Borgata Mirafiori,2,61945.7651706,2,4,2.676729559748428,681,480,446,107,445,119.0,574.0,233.0,5247,3003,2718,521,2853,746.0,3411.0,1564.0,0.002936857562408,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2779,90,Borgata Mirafiori,2,29070.5411548,0,0,-1.0,681,378,336,31,316,101.0,413.0,200.0,2543,1410,1279,122,1211,375.0,1617.0,697.0,0.0,0.0,0.0,0,0.0,0.0
2019,2779,90,Borgata Mirafiori,2,29070.5411548,0,0,-1.0,667,349,318,28,324,63.0,369.0,235.0,2396,1308,1179,140,1208,291.0,1357.0,839.0,0.0,0.0,0.0,0,0.0,0.0
2012,2780,90,Borgata Mirafiori,2,249679.620735,7,34,2.537865018781049,642,332,310,43,290,78.0,407.0,157.0,1379,711,668,128,639,163.0,865.0,351.0,0.010903426791277,1.0,2.0,"['veicoli_grandi', 'bicicletta']",0.0,0.0
2019,2780,90,Borgata Mirafiori,2,249679.620735,4,30,2.372641509433962,650,346,304,54,304,79.0,377.0,194.0,1335,693,642,142,640,167.0,772.0,396.0,0.006153846153846,4.0,10.0,['privato_vettura'],0.0,0.0
2012,2781,90,Borgata Mirafiori,2,29905.4759399,2,4,2.536471586089907,496,259,237,49,240,69.0,295.0,132.0,6168,4090,3826,721,3623,1054.0,4848.0,2014.0,0.004032258064516,0.0,0.0,0,0.0,0.0
2019,2781,90,Borgata Mirafiori,2,29905.4759399,2,3,2.591614255765199,464,243,221,45,237,48.0,275.0,141.0,5993,3834,3483,764,3504,906.0,4233.0,2178.0,0.004310344827586,2.0,3.0,"['privato_vettura', 'pubblico']",1.0,1.0
2012,2782,90,Borgata Mirafiori,2,47205.508109,3,8,2.563613231552162,681,462,412,108,420,110.0,533.0,231.0,4202,2694,2494,402,2401,663.0,3109.0,1416.0,0.004405286343612,2.0,3.0,"['soccorso', 'privato_vettura', 'pubblico']",1.0,1.0
2019,2782,90,Borgata Mirafiori,2,47205.508109,2,8,2.522222222222222,681,407,388,113,406,92.0,455.0,248.0,4044,2530,2254,413,2328,560.0,2674.0,1550.0,0.002936857562408,2.0,4.0,"['privato_vettura', 'pubblico']",1.0,1.0
2012,2783,90,Borgata Mirafiori,2,23688.7679174,0,0,-1.0,681,495,479,40,412,118.0,647.0,209.0,4956,3163,2854,449,2761,761.0,3463.0,1793.0,0.0,0.0,0.0,0,0.0,0.0
2019,2783,90,Borgata Mirafiori,2,23688.7679174,0,0,-1.0,681,458,402,34,398,96.0,458.0,306.0,4784,2982,2586,466,2670,683.0,3058.0,1827.0,0.0,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,2784,90,Borgata Mirafiori,2,41203.2955513,5,13,2.576441899915182,517,286,231,17,279,71.0,276.0,170.0,3293,2039,1815,284,1788,473.0,2240.0,1141.0,0.009671179883946,4.0,6.0,"['veicoli_grandi', 'privato_vettura', 'bicicletta']",0.0,0.0
2019,2784,90,Borgata Mirafiori,2,41203.2955513,4,13,2.615618448637317,495,281,214,21,263,58.0,268.0,169.0,3199,1895,1641,296,1712,443.0,1912.0,1181.0,0.008080808080808,2.0,3.0,"['privato_vettura', 'veicoli_grandi']",0.0,0.0
2012,2785,91,Mirafiori Sud,2,61646.5986978,4,24,2.396840542832909,681,362,362,114,319,104.0,459.0,161.0,2724,1755,1736,547,1511,495.0,2144.0,852.0,0.005873715124816,0.0,0.0,0,0.0,0.0
2019,2785,91,Mirafiori Sud,2,61646.5986978,3,13,2.469182389937107,681,346,348,118,299,93.0,456.0,145.0,2707,1694,1672,604,1494,495.0,2143.0,728.0,0.004405286343612,2.0,6.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,2786,91,Mirafiori Sud,2,74851.6757675,0,0,-1.0,681,483,539,206,486,120.0,669.0,233.0,2724,1784,1734,522,1567,482.0,2145.0,891.0,0.0,0.0,0.0,0,0.0,0.0
2019,2786,91,Mirafiori Sud,2,74851.6757675,0,0,-1.0,681,466,542,239,508,133.0,666.0,209.0,2707,1719,1690,607,1548,499.0,2147.0,763.0,0.0,0.0,0.0,0,0.0,0.0
2012,2787,91,Mirafiori Sud,2,105396.782961,3,11,2.543256997455471,681,582,482,91,477,154.0,567.0,343.0,1362,1065,1021,297,963,274.0,1236.0,576.0,0.004405286343612,1.0,2.0,"['veicoli_grandi', 'privato_vettura']",0.0,0.0
2019,2787,91,Mirafiori Sud,2,105396.782961,3,9,2.566457023060797,681,557,486,142,466,162.0,608.0,273.0,1362,1023,1028,381,974,295.0,1274.0,482.0,0.004405286343612,0.0,0.0,0,0.0,0.0
2012,2788,91,Mirafiori Sud,2,52836.2149613,1,3,2.502120441051739,681,553,484,116,421,167.0,566.0,304.0,3017,1752,1664,470,1483,520.0,2004.0,892.0,0.001468428781204,0.0,0.0,0,0.0,0.0
2019,2788,91,Mirafiori Sud,2,52836.2149613,1,11,2.212578616352201,681,532,468,139,412,158.0,604.0,238.0,2888,1669,1551,488,1437,443.0,2002.0,775.0,0.001468428781204,4.0,8.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2012,2789,17bis,Nuovo Tribunale,3,21953.4477138,1,5,2.371925360474979,45,21,24,0,29,5.0,33.0,7.0,3273,1758,1515,324,1756,467.0,2017.0,789.0,0.022222222222222,11.0,21.0,"['soccorso', 'privato_moto', 'privato_vettura', 'pubblico', 'bicicletta']",1.0,1.0
2019,2789,17bis,Nuovo Tribunale,3,21953.4477138,1,6,2.237735849056604,149,75,74,4,84,26.0,98.0,25.0,3137,1693,1444,294,1723,411.0,1893.0,833.0,0.006711409395973,6.0,13.0,"['privato_vettura', 'pubblico']",1.0,1.0
2012,2790,43,La Fossata,5,20949.1804558,0,0,-1.0,198,111,87,11,96,23.0,119.0,56.0,2947,1762,1569,443,1601,445.0,2063.0,823.0,0.0,8.0,17.0,"['veicoli_grandi', 'privato_moto', 'privato_vettura']",0.0,0.0
2019,2790,43,La Fossata,5,20949.1804558,0,0,-1.0,186,99,87,18,90,20.0,119.0,47.0,2821,1665,1518,522,1585,435.0,1895.0,853.0,0.0,2.0,5.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,2791,47,Ceronda-Martinetto,5,71401.1814107,1,2,2.639525021204411,681,449,445,98,376,200.0,647.0,47.0,2891,1652,1726,450,1467,698.0,2291.0,389.0,0.001468428781204,0.0,0.0,0,0.0,0.0
2019,2791,47,Ceronda-Martinetto,5,71401.1814107,1,2,2.589098532494759,681,454,428,58,382,181.0,597.0,104.0,2837,1645,1694,453,1511,645.0,2205.0,489.0,0.001468428781204,8.0,10.0,"['privato_moto', 'privato_vettura']",0.0,0.0
2012,2792,68,Barriera di Stura,6,390034.812093,2,2,2.713316369804919,52,24,28,6,16,9.0,42.0,1.0,52,24,28,6,16,9.0,42.0,1.0,0.038461538461538,1.0,2.0,"['veicoli_grandi', 'privato_vettura']",0.0,0.0
2019,2792,68,Barriera di Stura,6,390034.812093,2,2,2.574423480083857,40,19,21,2,18,7.0,28.0,5.0,40,19,21,2,18,7.0,28.0,5.0,0.05,3.0,6.0,"['veicoli_grandi', 'privato_moto', 'privato_vettura']",0.0,0.0
2012,2794,76,Villaretto,6,1590477.19487,0,0,-1.0,14,6,8,0,6,1.0,12.0,1.0,14,6,8,0,6,1.0,12.0,1.0,0.0,0.0,0.0,0,0.0,0.0
2019,2794,76,Villaretto,6,1590477.19487,0,0,-1.0,9,4,4,0,4,0.0,4.0,4.0,9,4,4,0,4,0.0,4.0,4.0,0.0,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,2795,78,Villaggio Snia-Abbadia di Stura,6,33940.7232404,1,2,2.632315521628499,9,1,3,0,3,1.0,3.0,0.0,9,1,3,0,3,1.0,3.0,0.0,0.111111111111111,0.0,0.0,0,0.0,0.0
2012,2796,11,Vanchiglia,7,3795.90443109,1,4,2.374893977947413,200,111,89,22,99,25.0,115.0,60.0,5745,3110,2665,740,3133,706.0,3692.0,1377.0,0.005,0.0,0.0,0,0.0,0.0
2019,2796,11,Vanchiglia,7,3795.90443109,1,3,2.352620545073375,175,95,80,17,98,19.0,97.0,59.0,5394,2936,2457,527,2998,652.0,3328.0,1413.0,0.005714285714286,0.0,0.0,0,0.0,0.0
2012,2797,16,San Donato,4,10293.9346744,0,0,-1.0,147,73,74,19,77,22.0,72.0,53.0,8366,4429,3933,1366,4253,1138.0,5189.0,2035.0,0.0,0.0,0.0,0,0.0,0.0
2019,2797,16,San Donato,4,10293.9346744,0,0,-1.0,143,73,70,13,73,16.0,85.0,42.0,8160,4322,3835,1217,4288,1095.0,4922.0,2140.0,0.0,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,2798,22,Vanchiglietta,7,29325.0578477,2,7,2.509754028837998,9,1,3,0,3,0.0,4.0,0.0,8183,4497,3691,697,4167,1094.0,4681.0,2413.0,0.222222222222222,0.0,0.0,0,0.0,0.0
2012,2799,22,Vanchiglietta,7,17101.2051488,1,3,2.645462256149279,221,120,101,9,92,47.0,139.0,35.0,7033,3902,3229,523,3486,1011.0,4150.0,1970.0,0.004524886877828,3.0,4.0,"['veicoli_grandi', 'privato_vettura']",0.0,0.0
2019,2799,22,Vanchiglietta,7,17101.2051488,1,2,2.478406708595388,187,104,83,4,89,29.0,112.0,46.0,6683,3684,3072,450,3421,920.0,3936.0,1900.0,0.005347593582888,0.0,0.0,0,0.0,0.0
2012,2800,22,Vanchiglietta,7,13271.2297054,0,0,-1.0,485,270,215,11,227,62.0,210.0,213.0,4121,2251,1865,345,1949,604.0,2381.0,1131.0,0.0,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,2800,22,Vanchiglietta,7,13271.2297054,0,0,-1.0,437,243,194,9,212,55.0,198.0,184.0,3760,2061,1699,276,1879,512.0,2184.0,1064.0,0.0,1.0,2.0,"['veicoli_grandi', 'privato_vettura']",0.0,0.0
2012,2801,22,Vanchiglietta,7,9857.87561709,1,3,2.628074639525021,455,231,224,16,198,50.0,250.0,155.0,4806,2639,2154,448,2352,660.0,2788.0,1345.0,0.002197802197802,0.0,0.0,0,0.0,0.0
2019,2801,22,Vanchiglietta,7,9857.87561709,1,2,2.563941299790356,456,231,225,28,193,63.0,276.0,117.0,4439,2461,1971,353,2267,594.0,2540.0,1298.0,0.00219298245614,0.0,0.0,0,0.0,0.0
2012,2802,22,Vanchiglietta,7,10551.4496392,0,0,-1.0,334,188,146,6,153,35.0,177.0,122.0,4389,2389,1987,382,2142,594.0,2472.0,1310.0,0.0,0.0,0.0,0,0.0,0.0
2019,2802,22,Vanchiglietta,7,10551.4496392,0,0,-1.0,310,172,138,4,154,35.0,160.0,115.0,4084,2260,1817,328,2073,536.0,2295.0,1246.0,0.0,0.0,0.0,0,0.0,0.0
2012,2803,22,Vanchiglietta,7,8446.48557386,0,0,-1.0,237,123,114,47,117,34.0,158.0,45.0,5951,3277,2679,578,3098,745.0,3419.0,1792.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2019,2803,22,Vanchiglietta,7,8446.48557386,1,1,-1.0,193,112,81,16,106,19.0,113.0,61.0,5595,3107,2481,492,3007,697.0,3214.0,1677.0,0.005181347150259,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2805,22,Vanchiglietta,7,8341.45676617,0,0,-1.0,163,94,69,29,80,21.0,102.0,40.0,4338,2380,1963,388,2187,543.0,2427.0,1373.0,0.0,0.0,0.0,0,0.0,0.0
2019,2805,22,Vanchiglietta,7,8341.45676617,0,0,-1.0,146,86,60,26,70,24.0,84.0,38.0,4088,2271,1810,327,2125,510.0,2302.0,1269.0,0.0,0.0,0.0,0,0.0,0.0
2012,2806,22,Vanchiglietta,7,14489.8009918,0,0,-1.0,338,189,149,13,172,43.0,180.0,115.0,3307,1814,1498,310,1655,416.0,1874.0,1022.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2019,2806,22,Vanchiglietta,7,14489.8009918,0,0,-1.0,336,191,145,12,171,43.0,172.0,121.0,3100,1725,1368,246,1605,379.0,1778.0,936.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2012,2807,22,Vanchiglietta,7,8808.45435999,0,0,-1.0,9,1,0,0,3,0.0,1.0,0.0,4430,2448,1987,428,2298,539.0,2515.0,1381.0,0.0,0.0,0.0,0,0.0,0.0
2019,2807,22,Vanchiglietta,7,8808.45435999,0,0,-1.0,9,2,0,0,2,0.0,2.0,0.0,4182,2341,1834,374,2227,513.0,2398.0,1264.0,0.0,0.0,0.0,0,0.0,0.0
2012,2808,22,Vanchiglietta,7,15676.0282536,0,0,-1.0,422,235,187,40,226,58.0,269.0,95.0,8079,4462,3715,637,4109,1130.0,4815.0,2232.0,0.0,0.0,0.0,0,0.0,0.0
2019,2808,22,Vanchiglietta,7,15676.0282536,0,0,-1.0,392,206,186,20,214,46.0,247.0,99.0,7684,4217,3540,522,4027,1045.0,4560.0,2152.0,0.0,0.0,0.0,0,0.0,0.0
2012,2809,22,Vanchiglietta,7,36874.2060085,0,0,-1.0,671,371,300,32,350,85.0,361.0,225.0,6739,3716,3126,602,3483,961.0,4134.0,1747.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2019,2809,22,Vanchiglietta,7,36874.2060085,0,0,-1.0,669,366,303,26,355,89.0,367.0,213.0,6430,3533,2970,461,3437,862.0,3897.0,1744.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2810,25,Ospedale Amedeo di Savoia,4,33183.8344286,0,0,-1.0,662,339,323,74,301,104.0,427.0,131.0,7174,3775,3399,1475,3594,1026.0,4513.0,1635.0,0.0,0.0,0.0,0,0.0,0.0
2019,2810,25,Ospedale Amedeo di Savoia,4,33183.8344286,0,0,-1.0,577,289,288,53,274,97.0,340.0,140.0,6790,3520,3270,1234,3507,938.0,4205.0,1647.0,0.0,2.0,4.0,['privato_vettura'],0.0,0.0
2012,2811,29,Campidoglio,4,30625.2225888,1,2,2.658184902459712,554,292,262,11,262,72.0,301.0,181.0,5811,3094,2713,955,2985,781.0,3567.0,1459.0,0.001805054151625,1.0,2.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2019,2811,29,Campidoglio,4,30625.2225888,1,2,2.59958071278826,547,278,269,20,258,50.0,308.0,189.0,5800,3125,2672,880,3072,781.0,3464.0,1552.0,0.001828153564899,4.0,8.0,"['privato_vettura', 'polizia']",0.0,0.0
2012,2812,35,Polo Nord,3,8084.51131979,0,0,-1.0,327,173,154,26,171,59.0,204.0,64.0,5071,2709,2362,551,2709,706.0,3163.0,1202.0,0.0,0.0,0.0,0,0.0,0.0
2019,2812,35,Polo Nord,3,8084.51131979,0,0,-1.0,331,175,156,33,166,52.0,213.0,66.0,4773,2526,2247,428,2575,687.0,2836.0,1250.0,0.0,0.0,0.0,0,0.0,0.0
2012,2813,35,Polo Nord,3,30177.8365683,0,0,-1.0,233,132,101,29,135,16.0,136.0,81.0,5057,2712,2345,614,2618,739.0,3224.0,1094.0,0.0,1.0,2.0,"['privato_vettura', 'pubblico']",1.0,1.0
2019,2813,35,Polo Nord,3,30177.8365683,0,0,-1.0,211,116,95,17,125,12.0,117.0,82.0,4675,2479,2196,471,2464,700.0,2824.0,1151.0,0.0,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,2814,35,Polo Nord,3,6577.71400751,0,0,-1.0,287,160,127,10,131,49.0,162.0,76.0,5992,3176,2833,694,3002,847.0,3704.0,1458.0,0.0,0.0,0.0,0,0.0,0.0
2019,2814,35,Polo Nord,3,6577.71400751,0,0,-1.0,273,152,121,14,136,34.0,167.0,72.0,5716,3017,2692,588,2909,745.0,3511.0,1453.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2012,2815,37,Maddalene,6,15846.0329868,1,1,2.717133163698049,376,210,166,20,182,51.0,206.0,119.0,8451,4683,4168,1325,4194,1299.0,5310.0,2242.0,0.002659574468085,1.0,2.0,['privato_vettura'],0.0,0.0
2019,2815,37,Maddalene,6,15846.0329868,1,1,2.664989517819706,353,189,164,36,174,43.0,188.0,122.0,8322,4536,4018,1419,4114,1244.0,5041.0,2269.0,0.002832861189802,6.0,15.0,"['privato_moto', 'privato_vettura', 'bicicletta']",0.0,0.0
2012,2816,37,Maddalene,6,8066.23708464,1,3,2.384223918575064,347,182,165,32,176,52.0,195.0,100.0,9572,5180,4635,1532,4716,1446.0,5910.0,2459.0,0.002881844380403,0.0,0.0,0,0.0,0.0
2019,2816,37,Maddalene,6,8066.23708464,1,4,2.252410901467505,339,174,165,35,168,41.0,201.0,97.0,9331,5009,4492,1699,4613,1393.0,5640.0,2468.0,0.002949852507375,1.0,2.0,['privato_vettura'],0.0,0.0
2012,2817,37,Maddalene,6,27897.7292411,1,1,2.717133163698049,643,336,307,36,310,85.0,391.0,167.0,8537,4587,4106,1126,4082,1300.0,5222.0,2171.0,0.001555209953344,2.0,3.0,['privato_vettura'],0.0,0.0
2019,2817,37,Maddalene,6,27897.7292411,1,1,2.664989517819706,633,344,289,31,308,81.0,383.0,169.0,8291,4405,4028,1298,4042,1214.0,5015.0,2204.0,0.001579778830964,2.0,5.0,['privato_vettura'],0.0,0.0
2012,2818,37,Maddalene,6,11305.326171,0,0,-1.0,637,358,279,100,319,92.0,381.0,164.0,9955,5411,4856,1770,4973,1501.0,6241.0,2525.0,0.0,0.0,0.0,0,0.0,0.0
2019,2818,37,Maddalene,6,11305.326171,0,0,-1.0,614,344,270,111,324,85.0,362.0,167.0,9699,5210,4672,1862,4844,1481.0,5887.0,2514.0,0.0,3.0,5.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2012,2819,37,Maddalene,6,9895.14397618,0,0,-1.0,438,240,198,99,185,98.0,286.0,54.0,8970,4838,4357,1644,4433,1354.0,5620.0,2221.0,0.0,1.0,2.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2019,2819,37,Maddalene,6,9895.14397618,0,0,-1.0,459,238,221,118,192,113.0,295.0,51.0,8745,4678,4222,1717,4339,1359.0,5317.0,2224.0,0.0,2.0,6.0,['privato_vettura'],0.0,0.0
2012,2820,37,Maddalene,6,6671.04222089,0,0,-1.0,142,75,67,6,75,9.0,61.0,72.0,9096,4874,4378,1352,4404,1374.0,5575.0,2303.0,0.0,0.0,0.0,0,0.0,0.0
2019,2820,37,Maddalene,6,6671.04222089,0,0,-1.0,141,73,68,4,76,13.0,52.0,76.0,8890,4739,4293,1557,4356,1361.0,5357.0,2314.0,0.0,0.0,0.0,0,0.0,0.0
2012,2821,37,Maddalene,6,5176.93244778,0,0,-1.0,301,160,141,46,152,42.0,200.0,59.0,8269,4431,3994,1312,4063,1252.0,5065.0,2108.0,0.0,0.0,0.0,0,0.0,0.0
2019,2821,37,Maddalene,6,5176.93244778,0,0,-1.0,283,144,139,50,143,48.0,163.0,72.0,8034,4304,3872,1458,3962,1264.0,4819.0,2093.0,0.0,0.0,0.0,0,0.0,0.0
2012,2822,37,Maddalene,6,6368.17401682,0,0,-1.0,418,201,217,126,207,70.0,272.0,76.0,8515,4556,4115,1242,4169,1285.0,5193.0,2193.0,0.0,0.0,0.0,0,0.0,0.0
2019,2822,37,Maddalene,6,6368.17401682,0,0,-1.0,390,193,197,128,198,59.0,262.0,69.0,8295,4435,4002,1466,4089,1307.0,4988.0,2142.0,0.0,0.0,0.0,0,0.0,0.0
2012,2823,37,Maddalene,6,13244.10434,1,1,2.691687871077184,115,55,60,14,59,18.0,64.0,33.0,8450,4542,4058,1233,4170,1273.0,5110.0,2217.0,0.008695652173913,0.0,0.0,0,0.0,0.0
2019,2823,37,Maddalene,6,13244.10434,1,2,2.590356394129979,115,57,58,27,58,15.0,65.0,35.0,8208,4407,3936,1487,4087,1274.0,4847.0,2222.0,0.008695652173913,0.0,0.0,0,0.0,0.0
2012,2824,37,Maddalene,6,19794.8639215,1,1,2.687446988973706,305,161,144,6,141,34.0,143.0,128.0,3968,2067,1895,374,1769,578.0,2358.0,1026.0,0.00327868852459,0.0,0.0,0,0.0,0.0
2019,2824,37,Maddalene,6,19794.8639215,1,2,2.59748427672956,299,159,140,9,139,37.0,131.0,131.0,3739,1936,1796,483,1766,515.0,2081.0,1136.0,0.003344481605351,3.0,8.0,"['privato_moto', 'privato_vettura']",0.0,0.0
2012,2825,40,Regio Parco,6,32207.722185,2,2,2.808100084817642,378,223,155,49,218,51.0,182.0,145.0,3394,2054,1767,685,1744,656.0,2218.0,947.0,0.005291005291005,0.0,0.0,0,0.0,0.0
2019,2825,40,Regio Parco,6,32207.722185,2,2,2.665618448637317,368,208,160,61,190,54.0,210.0,104.0,3432,2038,1785,896,1696,723.0,2284.0,816.0,0.005434782608696,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,2826,40,Regio Parco,6,17324.1753535,0,0,-1.0,313,159,154,56,141,48.0,192.0,73.0,6654,3565,3292,868,3297,977.0,4041.0,1839.0,0.0,6.0,12.0,"['privato_vettura', 'pubblico']",3.0,1.0
2019,2826,40,Regio Parco,6,17324.1753535,0,0,-1.0,286,146,140,39,139,46.0,177.0,63.0,6569,3494,3237,1148,3267,969.0,3984.0,1778.0,0.0,0.0,0.0,0,0.0,0.0
2012,2827,40,Regio Parco,6,14700.9233541,1,1,2.717133163698049,400,202,198,7,171,70.0,195.0,135.0,6159,3491,3114,834,3074,994.0,3990.0,1621.0,0.0025,0.0,0.0,0,0.0,0.0
2019,2827,40,Regio Parco,6,14700.9233541,0,0,-1.0,384,197,187,10,173,57.0,199.0,128.0,6117,3392,3093,1060,3090,926.0,3877.0,1682.0,0.0,0.0,0.0,0,0.0,0.0
2012,2829,41,Barriera di Milano,6,9277.14047825,0,0,-1.0,168,81,87,48,78,20.0,105.0,43.0,5254,3124,2897,817,2977,764.0,3616.0,1641.0,0.0,0.0,0.0,0,0.0,0.0
